voxel_number,cluster_4,X,Y,Z,Atp6v1b2-129,Car8-191,Ndn-688,Rnf149-898,Son-996,Bhlhe22-1162,Synj1-1287,Snap25-1854,Vdac2-1888,Chga-2093,Senp2-276274,Phyhipl-544326,Gpm6b-544520,Cntnap2-544712,Atxn10-544899,Clptm1-544901,Rap1gds1-654924,Gabarapl1-654925,Ugt8a-655116,Oxct1-655499,Atp6v1e1-655501,Uqcrc2-655502,Serinc1-67752306,Matr3-67752309,Gipc1-67755429,Nde1-67779875,Clic1-67809267,Sgsm3-67870081,Pfkm-67870466,Nfs1-67870467,Rnf10-67936005,BC005624-67936203,Eef2-67936204,Itm2c-67936207,Pcbp4-67936208,Sqle-70231996,Ache-70301082,Nrxn1-70301083,Rapgef5-70301084,Hmbox1-70301273,Sgpp2-70301275,Rps6ka2-70301276,Spp1-70436740,Slc7a14-70436744,Nipal3-70436746,Tmem132a-70436749,Heatr5b-70560265,Ank1-70560276,S100a10-70560277,Gpr165-70560278,Cacnb3-70560340,Chrm2-70560343,Gabra3-70562043,Kcnq3-70562114,Tspan15-70612725,Extl2-70613979,Ctbp2-70615583,Abcd2-70616004,Tuba4a-70616005,Prkar1b-70616006,Lrrc49-70634108,Fbxo21-70634119,Dusp18-70634129,Ttc39b-70634139,Tesc-70634149,Fam134b-70634224,Csdc2-70634234,Bag2-70634296,Pcgf6-70634297,Spock3-70634298,Fabp5-70634396,Ublcp1-70634406,Nab1-70743878,Pnpo-70743879,Tmem66-70743884,Ttc39c-70743885,Gprasp1-70743888,Dlat-70743896,Zmynd11-70743906,Elmo1-70743907,Stxbp6-70744323,Atp11b-70744324,Osbpl6-70744325,Dnaja4-70744391,Abhd3-70744514,Stk32c-70744516,Sdcbp-70744518,Usp46-70805955,Ivns1abp-70813898,Akr1b3-70813922,Kctd9-70813924,Parvg-70813925,Tppp3-70813926,Cdc42ep1-70814345,Ckb-70927826,Stx12-70928169,Dbn1-70928198,Car4-70928238,Gap43-70928270,Alcam-70928271,Pea15a-70928292,Rtn1-70928293,3632451O06Rik-70928306,Rps12-70928395,Endod1-71015195,Tmeff2-71015807,1110008P14Rik-71015816,Pdia3-71015817,Rbm19-71016585,Stmn1-71016595,Fstl1-71016596,Setd7-71016630,Bcat1-71016665,Camk2d-71016676,Dhcr24-71016721,Sez6-71063725,Prosapip1-71064051,Rfk-71064080,Ppp1r9a-71064176,Col11a1-71064195,Synj2-71064267,Gria3-71247616,Grik2-71247618,Grm4-71247631,Ryr1-71247657,Egr1-71247672,Pou6f2-71249067,Ube2ql1-71249083,Rassf8-71249739,Mical2-71249740,Krt222-71249742,Fam5b-71249743,Ppp4r4-71249744,Ahsa2-71358552,Rasgef1b-71358553,Cd200-71358579,Tmem108-71358589,Dnajc6-71358627,Trib2-71587811,Cacna1g-71587822,Car10-71587832,Vwa5b2-71587835,Dlk1-71587885,Kcnc3-71670481,Large-71670483,Lgi1-71670484,Lgi2-71670485,Loxl2-71670486,Inpp5j-71670686,Tmem25-71670700,Tmem163-71670711,Ankrd50-71670721,Gm196-71670725,Hapln4-71717078,Kifc3-71717081,Mest-71717082,Pmfbp1-71717105,Fam190a-71717144,Olfm2-71717155,Galntl1-71717305,Sh3bgrl2-71717686,Dnajb1-71836748,Spon1-71836797,Zfp536-71836801,Cib2-71836803,Tmx2-71836805,Pip5k1c-71836809,Acsl6-71836810,Zfand2b-71836831,BC018242-71836832,Trp53bp1-71836834,Ppp2ca-71836836,Acat1-71836840,Plekhb1-71836842,Atp1a1-71836844,Adamts4-71836845,Arhgap12-71836846,Gprc5b-71836881,Pak3-71836887,Maged2-71836892,Gjd2-71836902,Ehd3-71836903,Tmem106b-71920509,Wscd1-71920517,Zeb2-71924066,Vgf-71924165,Gm1399-71924184,Utp14b-71924249,Fam167a-71924279,Ncald-71924321,Scrg1-71924331,Sgtb-71924341,Dlgap1-71924386,Uqcrfs1-71924399,LOC270764-71924481,Gpr171-72007564,Il34-72007750,Erp29-72007751,Sulf2-72007935,Kazn-72007937,Gas6-72008122,Cgnl1-72008123,Plcb4-72008304,Coro2b-72077454,Schip1-72077455,Abat-72079931,Tbc1d9-72079987,Mtch2-72080084,Nap1l5-72080123,Eps15-72080144,Appl2-72080165,Trnp1-72080175,Slc9a1-72080207,Gsn-72081395,Sncg-72081426,Scarb2-72081482,Rps19-72081492,Prrt3-72081547,Gnao1-72081553,Kcng4-72081560,Cygb-72103830,Car2-72103831,Nell2-72103854,Sv2b-72104171,Dpp10-72104183,Psd-72128746,Cux2-72128748,Zfp385b-72128752,Vstm2b-72128753,Ttll7-72128755,Mmp16-72129244,Tsfm-72129246,Hs6st2-72129255,Ufm1-72129283,Tshz1-72129289,Oxr1-72129295,Chd5-72283806,Gabra1-72340131,Kcnj3-72340132,Miat-72340194,Amph-72340233,C230009H10Rik-72472761,Cotl1-72472769,Cpeb1-72472770,Tnks-72472775,Ccdc109a-72472776,D430041D05Rik-72472777,Ddr1-72472787,Galnt14-72472804,Gfra2-72472805,Gnai1-72472806,Hcn2-73512185,TC1410973-73512191,Nefl-73512198,Rnd2-73512201,Rgs17-73512204,Psmc6-73512205,LOC434631-73512348,Aldoc-73512352,Slc8a1-73521807,Tmsb10-73521810,Sgsm1-73521821,Tmem65-73592537,Myo5b-73592538,Ntng2-73615803,Pacs2-73635816,Fndc5-73635989,Scrt1-73636035,Ablim2-73636039,Adarb1-73636040,Pcdh17-73636095,Htr2c-73636098,Kcnh1-73636099,Agpat4-73718048,Scg3-73718057,Cpne6-73769322,Timp3-73769324,Btbd11-73769325,Pnkd-73769326,Necab3-73771235,Sparc-73788443,Zcchc12-73817424,Nefm-73817434,Tspyl2-73817931,Ube2k-73817935,Tdrd3-73817944,Rufy3-73817983,Ssx2ip-73817985,St8sia1-73907494,Chrm1-73907497,Prpf38b-73907503,Adamtsl3-73925720,Slc35d3-73929607,Stim2-73929869,Syn2-73929870,Ahcyl2-73929896,Tmem130-73930834,Camkk1-73930840,Pdcd4-73931413,LOC329302-73931420,Clmn-73931626,Cdr2-73992716,Cnnm1-73992930,Cntnap1-73992931,Gpc1-73994669,Osbpl5-73997146,Pam-73997147,Dock10-74047443,Astn2-74047748,Serpine2-74047768,Slc25a10-74047855,Kcnb1-74047856,Meis1-74047866,D16H22S680E-74047888,Cd34-74047898,Hspa12a-74047899,2810405K02Rik-74047901,Btrc-74047905,Hsdl2-74047906,Setd3-74047910,Pi4k2a-74047913,Atp6v1d-74047915,Glo1-74047916,Azin1-74047917,Glul-74047918,Pacsin2-74047920,Podxl2-74047921,Ppp1r9b-74271623,Chchd2-74272036,Mtap2-74272037,Scrn1-74357551,Rgs5-74357571,Mapk11-74357574,Cryab-74357575,Soat2-74425515,Atat1-74425517,Dynlt3-74425518,Fasn-74425543,Zdhhc9-74425545,Ilf3-74425549,Elovl6-74425551,Flot2-74511805,Kif5c-74511818,Daam2-74511880,Adcyap1-74511882,Rgs4-74511884,Sorl1-74511924,Serpinb1c-74511967,Tmem145-74511987,Rims3-74512027,Ubash3b-74581370,LOC434002-74581371,Cnnm2-74581378,Hsbp1-74581381,Darc-74581383,Pltp-74581394,Sh3gl2-74581397,Palm2-74581441,Pex5l-74581447,Odc1-74583117,Eid1-74583118,Prkar2b-74583119,Slc4a2-74583129,Hist3h2a-74583150,Sirpa-74583151,Arhgap33-74583174,Ube2h-74583203,Gpd1-74586667,Nav2-74641113,Osbpl8-74641162,Dnm3-74641219,Cox6c-74641307,Zfhx3-74641308,Gpr17-74641313,Rab27b-74641314,Atp6v1a-74641315,Pcyt1b-74641319,Impa1-74641325,Tspan5-74657928,Pfkfb3-74657950,Msh2-74657951,Ralb-74657981,Apba1-74658000,Atp13a5-74658053,Adap1-74658055,Mtmr6-74658087,Nt5m-74658088,Kifc5b-74658089,Gldc-74658091,Csnk1a1-74658110,Gpr162-74658160,Sptlc2-74658175,Micu1-74658238,Exoc4-74658239,Pex13-74658240,P4hb-74658245,Tppp-74724775,Psmd11-74743282,Ptpn5-74743293,Tom1l2-74749970,Trim37-74749996,Ube4b-74750010,Sparcl1-74750016,Sc4mol-74750020,Srp14-74750021,Epb4.1l1-74750065,Sorcs1-74800882,Ptdss1-74800904,Phyh-74800914,Ndufs2-74818622,Ccdc91-74818623,Hdlbp-74819232,4933403F05Rik-74819246,Wdr47-74819248,Scd2-74819250,Atp1b2-74819255,Hs6st1-74819258,Ppp2r5b-74819327,Lrrn2-74819328,Tro-74819332,Arl2-74819344,Lpin1-74819460,Gbas-74819681,Tubb2a-74819689,Chst12-74881144,Epdr1-74881156,Lancl1-74881159,Atp1a3-74881263,Zdhhc7-74881264,Penk-74881286,Pptc7-74881503,Slc35e2-74881514,Actb-74881516,Atrx-74881733,Bap1-74881827,Plekhg5-74881855,Cops4-74882166,Creg2-74882195,Fam50a-74882206,Tmem131-74882216,Dos-74882515,Elovl1-74882527,Fa2h-74882584,Rap1gap2-74882606,Mfn2-74882657,Hecw1-74882685,Pfdn4-74882686,Ppp2r2c-74882698,Prkdc-74882717,Psmd13-74882718,Rpl15-74882810,Rpl21-74882831,Scd3-74882915,Sf3a2-74882916,Slc2a1-74882936,Slitrk1-74882937,Usp22-74957911,Vdac1-74957912,6720401G13Rik-74958576,Sned1-74958587,8030498B09Rik-74958606,AI852640-74958645,Nat8l-74958656,Gm22-74988274,Rtl1-74988325,Cyb5r1-74988452,Aacs-74988454,Arl4c-74988455,Rnaset2b-74988459,Atg3-74988519,Ccni-74988529,Eif1ax-74988539,Psmb2-74988552,Numa1-74988615,Klk6-74988616,Rab12-74988626,Adcyap1r1-74988667,Ttyh3-74988711,Nfic-74988734,Tcea2-74988737,Ubtf-74988738,Zfhx4-74988739,Kansl3-74988741,5730409E04Rik-74988752,Lonrf2-74988755,LOC381742-74988756,Ndst3-75041473,Slc36a1-75041491,Srm-75041563,A230097P14Rik*-75042236,A530057D15Rik*-75042238,Cdkl5-75042239,Nrxn3-75042240,Tomm34-75042253,Glg1-75042254,Lrrc16a-75042256,Tk2-75042260,Qdpr-75042261,Acsl3-75042266,Nop10-75042268,Lcat-75042269,Stard9-75043136,Tceb3-75043141,Slc38a1-75043149,Prkacb-75043158,Polk-75077171,Tox3-75077172,Bnip3-75077193,Dpp6-75077203,Oprl1-75077232,St6galnac3-75077242,Gprin1-75077243,Hdac7-75077262,Rarres2-75077281,Mt3-75079775,9530085C10Rik*-75080269,Pde4d-75080279,Arhgap26-75080997,Robo2-75080998,LOC544975-75144616,Nme1-75144617,Tspan2-75144618,Cacybp-75144703,Pip4k2a-75146004,Mpnd-75146005,Rpp25-75146006,Nrn1-75147760,Igsf9b-75147761,Nos1-75147762,Haghl-75259440,Grik5-75551459,Gria2-75551462,P2rx6-75551463,Vat1l-75650860,Spp1-75651180,Eif1b-75651231,Arl6ip5-75651232,Ppap2b-75749384,Abcb6-75749413,Efr3a-75749772,Parm1-75749783,Scg5-75773511,Leprot-75773649,Tnni1-75774109,Sh3bp4-75774110,Npc2-75774115,Rpn1-75774675,Gdap1l1-75774676,Nucb2-75774683,Dync1li1-75774684,Pcdh1-75934527,Cyp51-75934914,Capns1-75934915,Ank-75934916,Rpl32-75934920,Pak7-75988567,Tagln3-75988633,Smarca2-76085747,Sphkap-76085749,Ckm-76115727,Got2-76115728,Psme1-76115739,Prdx5-76115740,Slc9a6-76115744,Nfxl1-76135740,Deptor-76135830,Serinc5-77278973,Slc9a7-77278977,Pdgfrb-77278981,Atpaf1-77280419,Arrdc3-77280426,Coro6-77280432,Atp2b1-77280449,Adcy8-77280540,E330014M11Rik*-77280559,Hcn1-77280561,B3gnt1-77332102,Iqsec1-77332673,Mtss1l-77332715,Tmem150c-77340478,Fbxo44-77340498,Osbpl9-77371759,Ndufv2-77371763,Aspa-77371803,Ptprz1-77371825,Cnp-77371841,Zfp280c-77371859,Prkcsh-77413682,Vldlr-77413688,Arf1-77414125,Pea15a-77414654,Usp11-77869130,Apba1-77869854,Gaa-77869861,Inpp5j-77869865,Relt-77869869,Psg16-77887858,Csdc2-77887884,Slc44a1-77925099,Cnp-79488913,Tcf4-79488927,Anxa5-79488933,Cdh13-79490066,Apoe-79490110,Pfkp-79490112,Clu-79490114,Cldn5-79490120,Fgf1-79556599,Kif5a-79556603,Aldoc-79556636,Pvr-79556654,Calb2-79556662,Uchl1-79556674,Grin1-79556694,Trap1-79556700,Fgf12-79567499,Mtmr7-79567753,Arpp21-79567762,Wnt7b-79567815,Cdh8-79568026,Efr3a-79568028,Sod1-79587726,Fgfr1-79588290,Dtnbp1-79588292,Grik1-79589522,Sema3a-79591337,Cntn3-79591567,L1cam-79591595,Cnr1-79591675,App-79591705,Ctnnb1-79591729,Foxb1-79908799,Limk1-79908802,Snca-79908848,Itfg1-112194079,Park7-112194293,Crlf3-112195365,Nfyc-112197140,Eno2-112197625,Esyt1-112202410,Mbp-112202838,P2ry12-112203915,Grip2-112646245,Ap2b1-112648612
29,3,53,32,20,0.08350491,0.035060994,0.094033785,0.03673571,0.06602287,0.039081383,0.05335753,0.13905892,0.06928777,0.0948718,0.04648956,0.09529944,0.06668412,0.048629038,0.082661,0.07544541,0.09975319,0.11422786,0.040446874,0.047916766,0.082386725,0.051620524,0.13518713,0.063970126,0.0137892375,0.055522524,0.018303618,0.03704789,0.1098861,0.030148285,0.027987687,0.11787857,0.11155817,0.102455765,0.103921086,0.049998768,0.08616843,0.0695511,0.009043711,0.030396007,0.009988866,0.011609199,0.016792843,0.022182163,0.017009009,0.045542285,0.13238378,0.057381388,0.014932839,0.008183182,0.0074568987,0.009634541,0.024687719,0.008216437,0.024501558,0.054377243,0.012019139,0.015480721,0.06843677,0.1313726,0.080229186,0.0834109,0.009689913,0.011831473,0.02062095,0.034283105,0.029496444,0.017535223,0.01545806,0.020964952,0.050474424,0.029707378,0.018553855,0.048115354,0.05302472,0.009065791,0.102919616,0.026487762,0.04112393,0.017125612,0.0090481695,0.01583545,0.060866635,0.006904189,0.018683717,0.023715567,0.0559231,0.009635102,0.026376989,0.012415809,0.022775417,0.0043779123,0.055404402,0.005742305,0.1345461,0.056864068,0.049762536,0.03778826,0.06454152,0.027057976,0.06605189,0.12869698,0.02480049,0.02101227,0.08278116,0.05566722,0.04074859,0.0627199,0.011281423,0.043639358,0.06059224,0.024765061,0.07520645,0.058885846,0.056775976,0.043360185,0.018810766,0.012703436,0.04148559,0.014360428,0.020876365,0.06578787,0.016534552,0.026024947,0.004805388,0.013697101,0.0025635816,0.012942257,0.015506059,0.0219567,0.029790938,0.011658244,0.0131608965,0.043906104,0.020363018,0.03785791,0.015917744,0.061756004,0.007820193,0.020032745,0.037771158,0.034685776,0.0407613,0.053398397,0.0026561765,0.04364762,0.05776065,0.029026395,0.034802288,0.045664515,0.016361196,0.0108216815,0.011360094,0.042074807,0.008129032,0.025271341,0.005593017,0.03729489,0.06046177,0.03196526,0.023562055,0.055858206,0.025508195,0.026206722,0.02761705,0.11553793,0.046386786,0.094489135,0.0076759113,0.07513089,0.07945677,0.09619514,0.05972253,0.034951847,0.06828337,0.008895097,0.017922034,0.109202184,0.012357329,0.050611388,0.013064661,0.03644932,0.052170373,0.04355452,0.032456588,0.07223368,0.041202728,0.010866128,0.00700135,0.024270244,0.011595726,0.0194308,0.004974393,0.04791983,0.009256449,0.012636891,0.01942043,0.041265167,0.035699297,0.012714786,0.087964,0.03268971,0.02974192,0.03166168,0.031977393,0.04938903,0.01630941,0.02420693,0.11859029,0.05925489,0.027772855,0.037020266,0.034356605,0.06453225,0.03219933,0.094395116,0.035885427,0.022796338,0.105216764,0.020149047,0.06702185,0.12079874,0.050261296,0.016645335,0.040028766,0.010570504,0.03331098,0.016679443,0.02730529,0.043705016,0.01582377,0.021498263,0.052949216,0.008769238,0.023474371,0.009526358,0.05973284,0.03399221,0.01721034,0.04598695,0.05192883,0.017324293,0.029129496,0.009016902,0.011188398,0.010831126,0.012959264,0.02529909,0.02367945,0.030779637,0.03453782,0.09186864,0.06545683,0.13668798,0.029290633,0.008471184,0.02727445,0.058122646,0.031402186,0.026379287,0.03906941,0.029724874,0.0033874712,0.006379111,0.0070806253,0.059882753,0.009873853,0.02264914,0.04132123,0.005371389,0.039188422,0.03765836,0.012585792,0.037663274,0.051290374,0.024009189,0.010750086,0.023191048,0.09774537,0.014185139,0.06318846,0.024841376,0.101716466,0.071564786,0.05808199,0.011397487,0.10073264,0.032987952,0.03288102,0.014202059,0.047954425,0.0618118,0.023747554,0.013368451,0.044738475,0.008588619,0.07078201,0.03222201,0.016209481,0.026238196,0.020936819,0.0059481235,0.04223435,0.044197667,0.02676043,0.021487266,0.06380137,0.00694435,0.014784769,0.049411286,0.02084777,0.009322388,0.0069586104,0.049186043,0.07339356,0.042812224,0.0025930724,0.04377112,0.02904807,0.024087032,0.03027719,0.077392325,0.008890773,0.01867228,0.11686259,0.017715659,0.08497621,0.08490021,0.083835214,0.06615262,0.0463685,0.013713962,0.017975865,0.07944994,0.03092846,0.040498063,0.03431401,0.046156216,0.011479203,0.034868944,0.004234354,0.043408755,0.09008894,0.06785249,0.026452655,0.029903725,0.07375397,0.019159459,0.033465397,0.057622492,0.01444156,0.133946,0.012648901,0.056542397,0.032682613,0.058905333,0.113677174,0.018708847,0.111443356,0.059481926,0.0737724,0.025371434,0.01800203,0.011038639,0.056262735,0.015352401,0.029044928,0.010614229,0.009920274,0.005096103,0.06739763,0.048762824,0.011539009,0.013615997,0.012483981,0.06444319,0.026760003,0.018531736,0.032534793,0.034799356,0.016312748,0.026026629,0.012159015,0.0046782885,0.047036685,0.05898062,0.02982337,0.04819662,0.016045898,0.03261546,0.05394214,0.004843849,0.039139,0.022167599,0.017454939,0.08264951,0.06343966,0.06391852,0.056866787,0.062631965,0.043583784,0.038948357,0.12958623,0.012773326,0.023062445,0.04200255,0.024702538,0.030660072,0.051587768,0.067210935,0.015864506,0.06512887,0.0062607042,0.016366424,0.12509996,0.10002699,0.0206039,0.041544944,0.02912019,0.017609691,0.045648184,0.056806367,0.022907255,0.1411318,0.029440662,0.07238263,0.016674008,0.08300529,0.0028196732,0.020660743,0.005821162,0.0040558456,0.13199396,0.017005876,0.01421424,0.013369797,0.02176372,0.008759015,0.049937095,0.026394144,0.039823953,0.008508222,0.03665777,0.08004667,0.050289005,0.009882875,0.005568697,0.06530113,0.004809887,0.014298513,0.058164466,0.01251227,0.12203367,0.010039476,0.019378679,0.04402404,0.05290303,0.07523717,0.023758942,0.013111672,0.14390995,0.023393394,0.06589023,0.003429861,0.043278378,0.005340034,0.0023765152,0.023615267,0.0037217499,0.014679531,0.052629437,0.04180971,0.012422643,0.01334169,0.035853256,0.01860716,0.027123865,0.011920458,0.035934124,0.04504248,0.060890775,0.013588128,0.017523253,0.05328677,0.06774435,0.039425883,0.00941725,0.027980074,0.036623023,0.029273042,0.04569073,0.013027761,0.026582249,0.033431858,0.07488872,0.017541477,0.041863356,0.12789275,0.085620515,0.008504428,0.006798319,0.0064089843,0.02488058,0.038585052,0.04080181,0.01586357,0.0051419977,0.09012132,0.12344822,0.040731225,0.005626224,0.014653084,0.015351559,0.010584512,0.02809707,0.14907263,0.008838904,0.008088625,0.011784252,0.003062179,0.04852578,0.07915551,0.028315624,0.07521423,0.030172449,0.005326943,0.07760856,0.01902186,0.0074845753,0.055747908,0.03797079,0.063471906,0.012126518,0.032729525,0.02823243,0.0115226265,0.06923196,0.011246393,0.0060714018,0.030177869,0.027001377,0.11839952,0.00783991,0.011764639,0.0057405164,0.049468458,0.07953078,0.059299733,0.020457232,0.05596268,0.017545594,0.05554702,0.10638823,0.07240282,0.052187625,0.0040602456,0.05368714,0.10027841,0.01959791,0.045546908,0.09996618,0.015714547,0.06172762,0.04326102,0.024375653,0.0062754643,0.03761144,0.024270466,0.010710244,0.023072667,0.029800508,0.025679661,0.037641954,0.0029256952,0.064086236,0.009815663,0.054505892,0.03809763,0.02400594,0.01843906,0.032148212,0.0341006,0.101785734,0.020044964,0.005155441,0.11824861,0.016892415,0.017622372,0.013762553,0.04894073,0.03647308,0.031180944,0.00524421,0.052276146,0.03144797,0.0069587007,0.06428914,0.024196163,0.04616445,0.11731184,0.030830782,0.027048951,0.036043603,0.11784252,0.089194715,0.09481465,0.019989502,0.084132925,0.058800247,0.10465025,0.10786081,0.012133025,0.12569338,0.08435891,0.028500715,0.05382215,0.029763415,0.023605468,0.020947836,0.0154363755,0.03111862,0.072276205,0.047374878,0.030116715,0.011821942,0.008012311,0.03079076,0.030328073,0.015176602,0.16801567,0.05974905,0.0148657495,0.06197822,0.013797895,0.094436295,0.059958294,0.0025817663,0.015195734,0.07525265,0.015998846,0.12471574,0.007941355,0.01826986,0.0096690245
