voxel_number,Structure-ID,X,Y,Z,Atp6v1b2-129,Car8-191,Ndn-688,Rnf149-898,Son-996,Bhlhe22-1162,Synj1-1287,Snap25-1854,Vdac2-1888,Chga-2093,Senp2-276274,Phyhipl-544326,Gpm6b-544520,Cntnap2-544712,Atxn10-544899,Clptm1-544901,Rap1gds1-654924,Gabarapl1-654925,Ugt8a-655116,Oxct1-655499,Atp6v1e1-655501,Uqcrc2-655502,Serinc1-67752306,Matr3-67752309,Gipc1-67755429,Nde1-67779875,Clic1-67809267,Sgsm3-67870081,Pfkm-67870466,Nfs1-67870467,Rnf10-67936005,BC005624-67936203,Eef2-67936204,Itm2c-67936207,Pcbp4-67936208,Sqle-70231996,Ache-70301082,Nrxn1-70301083,Rapgef5-70301084,Hmbox1-70301273,Sgpp2-70301275,Rps6ka2-70301276,Spp1-70436740,Slc7a14-70436744,Nipal3-70436746,Tmem132a-70436749,Heatr5b-70560265,Ank1-70560276,S100a10-70560277,Gpr165-70560278,Cacnb3-70560340,Chrm2-70560343,Gabra3-70562043,Kcnq3-70562114,Tspan15-70612725,Extl2-70613979,Ctbp2-70615583,Abcd2-70616004,Tuba4a-70616005,Prkar1b-70616006,Lrrc49-70634108,Fbxo21-70634119,Dusp18-70634129,Ttc39b-70634139,Tesc-70634149,Fam134b-70634224,Csdc2-70634234,Bag2-70634296,Pcgf6-70634297,Spock3-70634298,Fabp5-70634396,Ublcp1-70634406,Nab1-70743878,Pnpo-70743879,Tmem66-70743884,Ttc39c-70743885,Gprasp1-70743888,Dlat-70743896,Zmynd11-70743906,Elmo1-70743907,Stxbp6-70744323,Atp11b-70744324,Osbpl6-70744325,Dnaja4-70744391,Abhd3-70744514,Stk32c-70744516,Sdcbp-70744518,Usp46-70805955,Ivns1abp-70813898,Akr1b3-70813922,Kctd9-70813924,Parvg-70813925,Tppp3-70813926,Cdc42ep1-70814345,Ckb-70927826,Stx12-70928169,Dbn1-70928198,Car4-70928238,Gap43-70928270,Alcam-70928271,Pea15a-70928292,Rtn1-70928293,3632451O06Rik-70928306,Rps12-70928395,Endod1-71015195,Tmeff2-71015807,1110008P14Rik-71015816,Pdia3-71015817,Rbm19-71016585,Stmn1-71016595,Fstl1-71016596,Setd7-71016630,Bcat1-71016665,Camk2d-71016676,Dhcr24-71016721,Sez6-71063725,Prosapip1-71064051,Rfk-71064080,Ppp1r9a-71064176,Col11a1-71064195,Synj2-71064267,Gria3-71247616,Grik2-71247618,Grm4-71247631,Ryr1-71247657,Egr1-71247672,Pou6f2-71249067,Ube2ql1-71249083,Rassf8-71249739,Mical2-71249740,Krt222-71249742,Fam5b-71249743,Ppp4r4-71249744,Ahsa2-71358552,Rasgef1b-71358553,Cd200-71358579,Tmem108-71358589,Dnajc6-71358627,Trib2-71587811,Cacna1g-71587822,Car10-71587832,Vwa5b2-71587835,Dlk1-71587885,Kcnc3-71670481,Large-71670483,Lgi1-71670484,Lgi2-71670485,Loxl2-71670486,Inpp5j-71670686,Tmem25-71670700,Tmem163-71670711,Ankrd50-71670721,Gm196-71670725,Hapln4-71717078,Kifc3-71717081,Mest-71717082,Pmfbp1-71717105,Fam190a-71717144,Olfm2-71717155,Galntl1-71717305,Sh3bgrl2-71717686,Dnajb1-71836748,Spon1-71836797,Zfp536-71836801,Cib2-71836803,Tmx2-71836805,Pip5k1c-71836809,Acsl6-71836810,Zfand2b-71836831,BC018242-71836832,Trp53bp1-71836834,Ppp2ca-71836836,Acat1-71836840,Plekhb1-71836842,Atp1a1-71836844,Adamts4-71836845,Arhgap12-71836846,Gprc5b-71836881,Pak3-71836887,Maged2-71836892,Gjd2-71836902,Ehd3-71836903,Tmem106b-71920509,Wscd1-71920517,Zeb2-71924066,Vgf-71924165,Gm1399-71924184,Utp14b-71924249,Fam167a-71924279,Ncald-71924321,Scrg1-71924331,Sgtb-71924341,Dlgap1-71924386,Uqcrfs1-71924399,LOC270764-71924481,Gpr171-72007564,Il34-72007750,Erp29-72007751,Sulf2-72007935,Kazn-72007937,Gas6-72008122,Cgnl1-72008123,Plcb4-72008304,Coro2b-72077454,Schip1-72077455,Abat-72079931,Tbc1d9-72079987,Mtch2-72080084,Nap1l5-72080123,Eps15-72080144,Appl2-72080165,Trnp1-72080175,Slc9a1-72080207,Gsn-72081395,Sncg-72081426,Scarb2-72081482,Rps19-72081492,Prrt3-72081547,Gnao1-72081553,Kcng4-72081560,Cygb-72103830,Car2-72103831,Nell2-72103854,Sv2b-72104171,Dpp10-72104183,Psd-72128746,Cux2-72128748,Zfp385b-72128752,Vstm2b-72128753,Ttll7-72128755,Mmp16-72129244,Tsfm-72129246,Hs6st2-72129255,Ufm1-72129283,Tshz1-72129289,Oxr1-72129295,Chd5-72283806,Gabra1-72340131,Kcnj3-72340132,Miat-72340194,Amph-72340233,C230009H10Rik-72472761,Cotl1-72472769,Cpeb1-72472770,Tnks-72472775,Ccdc109a-72472776,D430041D05Rik-72472777,Ddr1-72472787,Galnt14-72472804,Gfra2-72472805,Gnai1-72472806,Hcn2-73512185,TC1410973-73512191,Nefl-73512198,Rnd2-73512201,Rgs17-73512204,Psmc6-73512205,LOC434631-73512348,Aldoc-73512352,Slc8a1-73521807,Tmsb10-73521810,Sgsm1-73521821,Tmem65-73592537,Myo5b-73592538,Ntng2-73615803,Pacs2-73635816,Fndc5-73635989,Scrt1-73636035,Ablim2-73636039,Adarb1-73636040,Pcdh17-73636095,Htr2c-73636098,Kcnh1-73636099,Agpat4-73718048,Scg3-73718057,Cpne6-73769322,Timp3-73769324,Btbd11-73769325,Pnkd-73769326,Necab3-73771235,Sparc-73788443,Zcchc12-73817424,Nefm-73817434,Tspyl2-73817931,Ube2k-73817935,Tdrd3-73817944,Rufy3-73817983,Ssx2ip-73817985,St8sia1-73907494,Chrm1-73907497,Prpf38b-73907503,Adamtsl3-73925720,Slc35d3-73929607,Stim2-73929869,Syn2-73929870,Ahcyl2-73929896,Tmem130-73930834,Camkk1-73930840,Pdcd4-73931413,LOC329302-73931420,Clmn-73931626,Cdr2-73992716,Cnnm1-73992930,Cntnap1-73992931,Gpc1-73994669,Osbpl5-73997146,Pam-73997147,Dock10-74047443,Astn2-74047748,Serpine2-74047768,Slc25a10-74047855,Kcnb1-74047856,Meis1-74047866,D16H22S680E-74047888,Cd34-74047898,Hspa12a-74047899,2810405K02Rik-74047901,Btrc-74047905,Hsdl2-74047906,Setd3-74047910,Pi4k2a-74047913,Atp6v1d-74047915,Glo1-74047916,Azin1-74047917,Glul-74047918,Pacsin2-74047920,Podxl2-74047921,Ppp1r9b-74271623,Chchd2-74272036,Mtap2-74272037,Scrn1-74357551,Rgs5-74357571,Mapk11-74357574,Cryab-74357575,Soat2-74425515,Atat1-74425517,Dynlt3-74425518,Fasn-74425543,Zdhhc9-74425545,Ilf3-74425549,Elovl6-74425551,Flot2-74511805,Kif5c-74511818,Daam2-74511880,Adcyap1-74511882,Rgs4-74511884,Sorl1-74511924,Serpinb1c-74511967,Tmem145-74511987,Rims3-74512027,Ubash3b-74581370,LOC434002-74581371,Cnnm2-74581378,Hsbp1-74581381,Darc-74581383,Pltp-74581394,Sh3gl2-74581397,Palm2-74581441,Pex5l-74581447,Odc1-74583117,Eid1-74583118,Prkar2b-74583119,Slc4a2-74583129,Hist3h2a-74583150,Sirpa-74583151,Arhgap33-74583174,Ube2h-74583203,Gpd1-74586667,Nav2-74641113,Osbpl8-74641162,Dnm3-74641219,Cox6c-74641307,Zfhx3-74641308,Gpr17-74641313,Rab27b-74641314,Atp6v1a-74641315,Pcyt1b-74641319,Impa1-74641325,Tspan5-74657928,Pfkfb3-74657950,Msh2-74657951,Ralb-74657981,Apba1-74658000,Atp13a5-74658053,Adap1-74658055,Mtmr6-74658087,Nt5m-74658088,Kifc5b-74658089,Gldc-74658091,Csnk1a1-74658110,Gpr162-74658160,Sptlc2-74658175,Micu1-74658238,Exoc4-74658239,Pex13-74658240,P4hb-74658245,Tppp-74724775,Psmd11-74743282,Ptpn5-74743293,Tom1l2-74749970,Trim37-74749996,Ube4b-74750010,Sparcl1-74750016,Sc4mol-74750020,Srp14-74750021,Epb4.1l1-74750065,Sorcs1-74800882,Ptdss1-74800904,Phyh-74800914,Ndufs2-74818622,Ccdc91-74818623,Hdlbp-74819232,4933403F05Rik-74819246,Wdr47-74819248,Scd2-74819250,Atp1b2-74819255,Hs6st1-74819258,Ppp2r5b-74819327,Lrrn2-74819328,Tro-74819332,Arl2-74819344,Lpin1-74819460,Gbas-74819681,Tubb2a-74819689,Chst12-74881144,Epdr1-74881156,Lancl1-74881159,Atp1a3-74881263,Zdhhc7-74881264,Penk-74881286,Pptc7-74881503,Slc35e2-74881514,Actb-74881516,Atrx-74881733,Bap1-74881827,Plekhg5-74881855,Cops4-74882166,Creg2-74882195,Fam50a-74882206,Tmem131-74882216,Dos-74882515,Elovl1-74882527,Fa2h-74882584,Rap1gap2-74882606,Mfn2-74882657,Hecw1-74882685,Pfdn4-74882686,Ppp2r2c-74882698,Prkdc-74882717,Psmd13-74882718,Rpl15-74882810,Rpl21-74882831,Scd3-74882915,Sf3a2-74882916,Slc2a1-74882936,Slitrk1-74882937,Usp22-74957911,Vdac1-74957912,6720401G13Rik-74958576,Sned1-74958587,8030498B09Rik-74958606,AI852640-74958645,Nat8l-74958656,Gm22-74988274,Rtl1-74988325,Cyb5r1-74988452,Aacs-74988454,Arl4c-74988455,Rnaset2b-74988459,Atg3-74988519,Ccni-74988529,Eif1ax-74988539,Psmb2-74988552,Numa1-74988615,Klk6-74988616,Rab12-74988626,Adcyap1r1-74988667,Ttyh3-74988711,Nfic-74988734,Tcea2-74988737,Ubtf-74988738,Zfhx4-74988739,Kansl3-74988741,5730409E04Rik-74988752,Lonrf2-74988755,LOC381742-74988756,Ndst3-75041473,Slc36a1-75041491,Srm-75041563,A230097P14Rik*-75042236,A530057D15Rik*-75042238,Cdkl5-75042239,Nrxn3-75042240,Tomm34-75042253,Glg1-75042254,Lrrc16a-75042256,Tk2-75042260,Qdpr-75042261,Acsl3-75042266,Nop10-75042268,Lcat-75042269,Stard9-75043136,Tceb3-75043141,Slc38a1-75043149,Prkacb-75043158,Polk-75077171,Tox3-75077172,Bnip3-75077193,Dpp6-75077203,Oprl1-75077232,St6galnac3-75077242,Gprin1-75077243,Hdac7-75077262,Rarres2-75077281,Mt3-75079775,9530085C10Rik*-75080269,Pde4d-75080279,Arhgap26-75080997,Robo2-75080998,LOC544975-75144616,Nme1-75144617,Tspan2-75144618,Cacybp-75144703,Pip4k2a-75146004,Mpnd-75146005,Rpp25-75146006,Nrn1-75147760,Igsf9b-75147761,Nos1-75147762,Haghl-75259440,Grik5-75551459,Gria2-75551462,P2rx6-75551463,Vat1l-75650860,Spp1-75651180,Eif1b-75651231,Arl6ip5-75651232,Ppap2b-75749384,Abcb6-75749413,Efr3a-75749772,Parm1-75749783,Scg5-75773511,Leprot-75773649,Tnni1-75774109,Sh3bp4-75774110,Npc2-75774115,Rpn1-75774675,Gdap1l1-75774676,Nucb2-75774683,Dync1li1-75774684,Pcdh1-75934527,Cyp51-75934914,Capns1-75934915,Ank-75934916,Rpl32-75934920,Pak7-75988567,Tagln3-75988633,Smarca2-76085747,Sphkap-76085749,Ckm-76115727,Got2-76115728,Psme1-76115739,Prdx5-76115740,Slc9a6-76115744,Nfxl1-76135740,Deptor-76135830,Serinc5-77278973,Slc9a7-77278977,Pdgfrb-77278981,Atpaf1-77280419,Arrdc3-77280426,Coro6-77280432,Atp2b1-77280449,Adcy8-77280540,E330014M11Rik*-77280559,Hcn1-77280561,B3gnt1-77332102,Iqsec1-77332673,Mtss1l-77332715,Tmem150c-77340478,Fbxo44-77340498,Osbpl9-77371759,Ndufv2-77371763,Aspa-77371803,Ptprz1-77371825,Cnp-77371841,Zfp280c-77371859,Prkcsh-77413682,Vldlr-77413688,Arf1-77414125,Pea15a-77414654,Usp11-77869130,Apba1-77869854,Gaa-77869861,Inpp5j-77869865,Relt-77869869,Psg16-77887858,Csdc2-77887884,Slc44a1-77925099,Cnp-79488913,Tcf4-79488927,Anxa5-79488933,Cdh13-79490066,Apoe-79490110,Pfkp-79490112,Clu-79490114,Cldn5-79490120,Fgf1-79556599,Kif5a-79556603,Aldoc-79556636,Pvr-79556654,Calb2-79556662,Uchl1-79556674,Grin1-79556694,Trap1-79556700,Fgf12-79567499,Mtmr7-79567753,Arpp21-79567762,Wnt7b-79567815,Cdh8-79568026,Efr3a-79568028,Sod1-79587726,Fgfr1-79588290,Dtnbp1-79588292,Grik1-79589522,Sema3a-79591337,Cntn3-79591567,L1cam-79591595,Cnr1-79591675,App-79591705,Ctnnb1-79591729,Foxb1-79908799,Limk1-79908802,Snca-79908848,Itfg1-112194079,Park7-112194293,Crlf3-112195365,Nfyc-112197140,Eno2-112197625,Esyt1-112202410,Mbp-112202838,P2ry12-112203915,Grip2-112646245,Ap2b1-112648612
0,852,53,25,18,0.07040431,0.01625214,0.072411574,0.019683754,0.026939936,0.027113939,0.08908175,0.11795034,0.042428877,0.09070913,0.016799398,0.08592873,0.051862825,0.06521646,0.05719615,0.030592386,0.13597558,0.124815464,0.02310654,0.031350497,0.1156504,0.096807875,0.14882961,0.10404781,0.022808682,0.030978393,0.042918574,0.04735582,0.121703915,0.040344242,0.028467359,0.038559794,0.024489947,0.0567058,0.08103831,0.033515397,0.07470246,0.062656134,0.0066204527,0.048879553,0.047358766,0.02309834,0.05463766,0.042295977,0.023898158,0.093710035,0.13505712,0.08717955,0.013050932,0.009949984,0.009986996,0.04694439,0.028573452,0.025172014,0.037643626,0.053934388,0.036060244,0.026355067,0.07463012,0.136115,0.09047309,0.09358101,0.008533157,0.027049974,0.038898338,0.03324319,0.07609657,0.032396514,0.019108003,0.027363729,0.054919947,0.04274545,0.048411794,0.034872,0.0643879,0.019199518,0.1260327,0.06634387,0.05549838,0.065886416,0.008992025,0.03781923,0.031602442,0.0038879695,0.03735894,0.012640548,0.1076859,0.014944682,0.033258237,0.014122383,0.028535863,0.0062328954,0.06405767,0.006343482,0.14107588,0.09222082,0.076551326,0.044419218,0.03647805,0.022425445,0.064931035,0.14688268,0.045154154,0.019482445,0.060817763,0.042318933,0.0570079,0.084809296,0.0074818153,0.041688256,0.04336188,0.06902451,0.08406761,0.0681344,0.025864977,0.046215396,0.02990331,0.012960951,0.01682121,0.0054570055,0.032353595,0.029834656,0.016060218,0.04085415,0.010276585,0.008434523,0.0031166978,0.03951414,0.024156542,0.040156115,0.037538562,0.0089522535,0.018480442,0.050482463,0.044064656,0.05657456,0.03873649,0.112809256,0.008150337,0.012022806,0.053458083,0.052238997,0.037787646,0.076706946,0.0012273917,0.0403576,0.06302981,0.03367514,0.079580344,0.07210938,0.016467309,0.016344344,0.020093312,0.07461253,0.015885007,0.047421876,0.0049263192,0.023324115,0.072923355,0.030077372,0.029768072,0.052492466,0.027083866,0.032769427,0.03926485,0.13390903,0.057274222,0.09663441,0.022363517,0.070974715,0.058882065,0.072526045,0.07276328,0.025525486,0.075495504,0.0112041915,0.03372354,0.12739757,0.027738536,0.03455216,0.007236009,0.027912889,0.056307565,0.046745364,0.033084534,0.0626599,0.018492734,0.0095108235,0.015694946,0.029666388,0.043395184,0.041750934,0.022445977,0.077876404,0.033785436,0.020461958,0.028394293,0.041943282,0.051189017,0.01775672,0.06130261,0.015290821,0.050106622,0.041625608,0.052802064,0.07802286,0.052005034,0.043475162,0.11534624,0.061216775,0.027943717,0.042581487,0.062743254,0.066941395,0.05581643,0.08801159,0.042056695,0.047587268,0.11064091,0.029474845,0.10123555,0.10193462,0.05756438,0.035779137,0.036734957,0.0033246265,0.043686084,0.05219688,0.011046469,0.04332683,0.010590746,0.011813329,0.07767519,0.032360792,0.05410594,0.0288737,0.04853466,0.038133055,0.06662902,0.048327688,0.083811715,0.041432917,0.062308695,0.018783163,0.023616558,0.0122147,0.0070271385,0.028337987,0.03333142,0.044251658,0.036108546,0.119187206,0.07952745,0.078380674,0.020410296,0.015877167,0.044663414,0.06701992,0.038575646,0.040375143,0.056652933,0.039274704,0.010082593,0.018949063,0.024774538,0.06679116,0.027687518,0.058897402,0.055770755,0.02342556,0.03454425,0.014263088,0.007047494,0.04698126,0.082230754,0.023315446,0.01346403,0.026179623,0.04596149,0.012002261,0.0651609,0.010872108,0.15998226,0.055180352,0.0685374,0.015692772,0.109640546,0.031693842,0.07035636,0.017284151,0.07462387,0.099050835,0.010742926,0.011928119,0.05237938,0.017192544,0.060199182,0.037910655,0.015657935,0.03054703,0.019395161,0.019014988,0.02350696,0.033345837,0.030185526,0.020027518,0.050409768,0.0086020725,0.03416815,0.04854797,0.027570166,0.010931969,0.018813852,0.04110854,0.09630608,0.04850564,0.008911447,0.050278757,0.028736643,0.04643178,0.030367449,0.09014385,0.020235246,0.034091543,0.11203992,0.05697482,0.06142242,0.05301119,0.0778797,0.0851932,0.032253865,0.008665232,0.0026245906,0.060068544,0.03312329,0.051357355,0.06611893,0.041531526,0.025089897,0.03808803,0.0034827215,0.026179727,0.070796795,0.06611345,0.013507402,0.052427497,0.098210245,0.0257991,0.03666506,0.032152306,0.03224257,0.11571011,0.014966646,0.06306615,0.058796484,0.071178794,0.13427651,0.021263499,0.11366806,0.060989924,0.04666537,0.022052534,0.03164171,0.011200804,0.037214734,0.024164198,0.035384152,0.018147837,0.010462876,0.005930947,0.05963043,0.074711084,0.0050767157,0.01264676,0.006498311,0.07445617,0.040018894,0.015058252,0.043566365,0.033001218,0.02344925,0.023422724,0.040249504,0.009518991,0.043918096,0.070381194,0.046237938,0.026639314,0.033589482,0.08590071,0.08274627,0.012325656,0.06692529,0.03820232,0.028215477,0.102674454,0.048349015,0.068556204,0.043285318,0.071104735,0.026070856,0.03514616,0.117514424,0.0066608773,0.027013399,0.050226223,0.0057336884,0.021389963,0.105701774,0.11487679,0.027264494,0.08341537,0.016138803,0.026188588,0.12655954,0.09136468,0.035971794,0.05489168,0.034112822,0.008597199,0.017596116,0.035234116,0.055058025,0.13261557,0.02306368,0.10287449,0.05870049,0.124923214,0.002319225,0.015026296,0.008262864,0.004674475,0.15061583,0.016439574,0.009820553,0.015763497,0.020636097,0.006302482,0.044296224,0.023044875,0.052777756,0.009195365,0.037963912,0.064694874,0.037505258,0.010697812,0.012279912,0.081347466,0.008219176,0.020412752,0.053237468,0.007576437,0.105748564,0.0144369,0.028522424,0.04103555,0.06181074,0.1155862,0.028212091,0.008837385,0.1819843,0.04603109,0.11246454,0.008122226,0.050844807,0.002393542,0.0030795466,0.009599412,0.005092626,0.021416454,0.048279807,0.04845213,0.018434161,0.03313284,0.02529441,0.036639266,0.03936977,0.010883246,0.041426398,0.052319888,0.07557505,0.009608649,0.01972438,0.02709364,0.04733263,0.023407329,0.010498883,0.031188244,0.037215315,0.039254375,0.049311608,0.015220435,0.0130748255,0.04729528,0.076905794,0.019688278,0.028857194,0.11027013,0.088073075,0.0073629827,0.012238708,0.006680484,0.026149431,0.05031508,0.029101875,0.013715259,0.0042157294,0.08657919,0.09447477,0.036935642,0.0101688085,0.015991643,0.015717058,0.009888132,0.040627487,0.10968109,0.009228532,0.003583987,0.018657902,0.003697853,0.06500712,0.082529165,0.014641114,0.06392988,0.02960746,0.0067816917,0.13778356,0.034456447,0.0065476187,0.084068045,0.051393118,0.10151126,0.008753819,0.044178583,0.07121535,0.0081699295,0.06941462,0.02134097,0.0075703203,0.092477195,0.01863605,0.10640427,0.0029521126,0.0055350964,0.0054383054,0.036333334,0.054756448,0.05826364,0.021570068,0.065244295,0.013078422,0.042800047,0.09907556,0.10059971,0.04154659,0.005345364,0.07359051,0.12057307,0.09940892,0.09553667,0.10570337,0.00949276,0.09690082,0.05602955,0.020749087,0.02066694,0.037503064,0.038970888,0.01114717,0.03918947,0.027265163,0.03035241,0.04636618,0.007262017,0.05537314,0.016215703,0.052639414,0.068847254,0.03384947,0.025537943,0.041457962,0.054201346,0.097360745,0.020974755,0.0058624637,0.108937465,0.021767965,0.01642619,0.015776036,0.06825519,0.048194967,0.022118522,0.027163979,0.07544095,0.039910503,0.010496334,0.09164264,0.0381854,0.05640456,0.10002675,0.04934053,0.04254842,0.029559143,0.12575375,0.11162978,0.12031482,0.02645009,0.07833181,0.10780524,0.089531444,0.101527944,0.025632657,0.09504197,0.12753549,0.039032158,0.029175604,0.051249262,0.055134006,0.01629875,0.010872154,0.09704133,0.099920735,0.043879695,0.046744645,0.03406369,0.0047204294,0.03346853,0.04936389,0.015565075,0.16795999,0.08014346,0.023226313,0.07357667,0.0070703193,0.09714598,0.068523854,0.003701862,0.020982502,0.16111967,0.052954253,0.1052637,0.0077140746,0.021534061,0.01380838
