voxel_number,Structure-ID,X,Y,Z,cluster_4,cluster_6,Atp6v1b2-129,Car8-191,Ndn-688,Rnf149-898,Son-996,Bhlhe22-1162,Synj1-1287,Snap25-1854,Vdac2-1888,Chga-2093,Senp2-276274,Phyhipl-544326,Gpm6b-544520,Cntnap2-544712,Atxn10-544899,Clptm1-544901,Rap1gds1-654924,Gabarapl1-654925,Ugt8a-655116,Oxct1-655499,Atp6v1e1-655501,Uqcrc2-655502,Serinc1-67752306,Matr3-67752309,Gipc1-67755429,Nde1-67779875,Clic1-67809267,Sgsm3-67870081,Pfkm-67870466,Nfs1-67870467,Rnf10-67936005,BC005624-67936203,Eef2-67936204,Itm2c-67936207,Pcbp4-67936208,Sqle-70231996,Ache-70301082,Nrxn1-70301083,Rapgef5-70301084,Hmbox1-70301273,Sgpp2-70301275,Rps6ka2-70301276,Spp1-70436740,Slc7a14-70436744,Nipal3-70436746,Tmem132a-70436749,Heatr5b-70560265,Ank1-70560276,S100a10-70560277,Gpr165-70560278,Cacnb3-70560340,Chrm2-70560343,Gabra3-70562043,Kcnq3-70562114,Tspan15-70612725,Extl2-70613979,Ctbp2-70615583,Abcd2-70616004,Tuba4a-70616005,Prkar1b-70616006,Lrrc49-70634108,Fbxo21-70634119,Dusp18-70634129,Ttc39b-70634139,Tesc-70634149,Fam134b-70634224,Csdc2-70634234,Bag2-70634296,Pcgf6-70634297,Spock3-70634298,Fabp5-70634396,Ublcp1-70634406,Nab1-70743878,Pnpo-70743879,Tmem66-70743884,Ttc39c-70743885,Gprasp1-70743888,Dlat-70743896,Zmynd11-70743906,Elmo1-70743907,Stxbp6-70744323,Atp11b-70744324,Osbpl6-70744325,Dnaja4-70744391,Abhd3-70744514,Stk32c-70744516,Sdcbp-70744518,Usp46-70805955,Ivns1abp-70813898,Akr1b3-70813922,Kctd9-70813924,Parvg-70813925,Tppp3-70813926,Cdc42ep1-70814345,Ckb-70927826,Stx12-70928169,Dbn1-70928198,Car4-70928238,Gap43-70928270,Alcam-70928271,Pea15a-70928292,Rtn1-70928293,3632451O06Rik-70928306,Rps12-70928395,Endod1-71015195,Tmeff2-71015807,1110008P14Rik-71015816,Pdia3-71015817,Rbm19-71016585,Stmn1-71016595,Fstl1-71016596,Setd7-71016630,Bcat1-71016665,Camk2d-71016676,Dhcr24-71016721,Sez6-71063725,Prosapip1-71064051,Rfk-71064080,Ppp1r9a-71064176,Col11a1-71064195,Synj2-71064267,Gria3-71247616,Grik2-71247618,Grm4-71247631,Ryr1-71247657,Egr1-71247672,Pou6f2-71249067,Ube2ql1-71249083,Rassf8-71249739,Mical2-71249740,Krt222-71249742,Fam5b-71249743,Ppp4r4-71249744,Ahsa2-71358552,Rasgef1b-71358553,Cd200-71358579,Tmem108-71358589,Dnajc6-71358627,Trib2-71587811,Cacna1g-71587822,Car10-71587832,Vwa5b2-71587835,Dlk1-71587885,Kcnc3-71670481,Large-71670483,Lgi1-71670484,Lgi2-71670485,Loxl2-71670486,Inpp5j-71670686,Tmem25-71670700,Tmem163-71670711,Ankrd50-71670721,Gm196-71670725,Hapln4-71717078,Kifc3-71717081,Mest-71717082,Pmfbp1-71717105,Fam190a-71717144,Olfm2-71717155,Galntl1-71717305,Sh3bgrl2-71717686,Dnajb1-71836748,Spon1-71836797,Zfp536-71836801,Cib2-71836803,Tmx2-71836805,Pip5k1c-71836809,Acsl6-71836810,Zfand2b-71836831,BC018242-71836832,Trp53bp1-71836834,Ppp2ca-71836836,Acat1-71836840,Plekhb1-71836842,Atp1a1-71836844,Adamts4-71836845,Arhgap12-71836846,Gprc5b-71836881,Pak3-71836887,Maged2-71836892,Gjd2-71836902,Ehd3-71836903,Tmem106b-71920509,Wscd1-71920517,Zeb2-71924066,Vgf-71924165,Gm1399-71924184,Utp14b-71924249,Fam167a-71924279,Ncald-71924321,Scrg1-71924331,Sgtb-71924341,Dlgap1-71924386,Uqcrfs1-71924399,LOC270764-71924481,Gpr171-72007564,Il34-72007750,Erp29-72007751,Sulf2-72007935,Kazn-72007937,Gas6-72008122,Cgnl1-72008123,Plcb4-72008304,Coro2b-72077454,Schip1-72077455,Abat-72079931,Tbc1d9-72079987,Mtch2-72080084,Nap1l5-72080123,Eps15-72080144,Appl2-72080165,Trnp1-72080175,Slc9a1-72080207,Gsn-72081395,Sncg-72081426,Scarb2-72081482,Rps19-72081492,Prrt3-72081547,Gnao1-72081553,Kcng4-72081560,Cygb-72103830,Car2-72103831,Nell2-72103854,Sv2b-72104171,Dpp10-72104183,Psd-72128746,Cux2-72128748,Zfp385b-72128752,Vstm2b-72128753,Ttll7-72128755,Mmp16-72129244,Tsfm-72129246,Hs6st2-72129255,Ufm1-72129283,Tshz1-72129289,Oxr1-72129295,Chd5-72283806,Gabra1-72340131,Kcnj3-72340132,Miat-72340194,Amph-72340233,C230009H10Rik-72472761,Cotl1-72472769,Cpeb1-72472770,Tnks-72472775,Ccdc109a-72472776,D430041D05Rik-72472777,Ddr1-72472787,Galnt14-72472804,Gfra2-72472805,Gnai1-72472806,Hcn2-73512185,TC1410973-73512191,Nefl-73512198,Rnd2-73512201,Rgs17-73512204,Psmc6-73512205,LOC434631-73512348,Aldoc-73512352,Slc8a1-73521807,Tmsb10-73521810,Sgsm1-73521821,Tmem65-73592537,Myo5b-73592538,Ntng2-73615803,Pacs2-73635816,Fndc5-73635989,Scrt1-73636035,Ablim2-73636039,Adarb1-73636040,Pcdh17-73636095,Htr2c-73636098,Kcnh1-73636099,Agpat4-73718048,Scg3-73718057,Cpne6-73769322,Timp3-73769324,Btbd11-73769325,Pnkd-73769326,Necab3-73771235,Sparc-73788443,Zcchc12-73817424,Nefm-73817434,Tspyl2-73817931,Ube2k-73817935,Tdrd3-73817944,Rufy3-73817983,Ssx2ip-73817985,St8sia1-73907494,Chrm1-73907497,Prpf38b-73907503,Adamtsl3-73925720,Slc35d3-73929607,Stim2-73929869,Syn2-73929870,Ahcyl2-73929896,Tmem130-73930834,Camkk1-73930840,Pdcd4-73931413,LOC329302-73931420,Clmn-73931626,Cdr2-73992716,Cnnm1-73992930,Cntnap1-73992931,Gpc1-73994669,Osbpl5-73997146,Pam-73997147,Dock10-74047443,Astn2-74047748,Serpine2-74047768,Slc25a10-74047855,Kcnb1-74047856,Meis1-74047866,D16H22S680E-74047888,Cd34-74047898,Hspa12a-74047899,2810405K02Rik-74047901,Btrc-74047905,Hsdl2-74047906,Setd3-74047910,Pi4k2a-74047913,Atp6v1d-74047915,Glo1-74047916,Azin1-74047917,Glul-74047918,Pacsin2-74047920,Podxl2-74047921,Ppp1r9b-74271623,Chchd2-74272036,Mtap2-74272037,Scrn1-74357551,Rgs5-74357571,Mapk11-74357574,Cryab-74357575,Soat2-74425515,Atat1-74425517,Dynlt3-74425518,Fasn-74425543,Zdhhc9-74425545,Ilf3-74425549,Elovl6-74425551,Flot2-74511805,Kif5c-74511818,Daam2-74511880,Adcyap1-74511882,Rgs4-74511884,Sorl1-74511924,Serpinb1c-74511967,Tmem145-74511987,Rims3-74512027,Ubash3b-74581370,LOC434002-74581371,Cnnm2-74581378,Hsbp1-74581381,Darc-74581383,Pltp-74581394,Sh3gl2-74581397,Palm2-74581441,Pex5l-74581447,Odc1-74583117,Eid1-74583118,Prkar2b-74583119,Slc4a2-74583129,Hist3h2a-74583150,Sirpa-74583151,Arhgap33-74583174,Ube2h-74583203,Gpd1-74586667,Nav2-74641113,Osbpl8-74641162,Dnm3-74641219,Cox6c-74641307,Zfhx3-74641308,Gpr17-74641313,Rab27b-74641314,Atp6v1a-74641315,Pcyt1b-74641319,Impa1-74641325,Tspan5-74657928,Pfkfb3-74657950,Msh2-74657951,Ralb-74657981,Apba1-74658000,Atp13a5-74658053,Adap1-74658055,Mtmr6-74658087,Nt5m-74658088,Kifc5b-74658089,Gldc-74658091,Csnk1a1-74658110,Gpr162-74658160,Sptlc2-74658175,Micu1-74658238,Exoc4-74658239,Pex13-74658240,P4hb-74658245,Tppp-74724775,Psmd11-74743282,Ptpn5-74743293,Tom1l2-74749970,Trim37-74749996,Ube4b-74750010,Sparcl1-74750016,Sc4mol-74750020,Srp14-74750021,Epb4.1l1-74750065,Sorcs1-74800882,Ptdss1-74800904,Phyh-74800914,Ndufs2-74818622,Ccdc91-74818623,Hdlbp-74819232,4933403F05Rik-74819246,Wdr47-74819248,Scd2-74819250,Atp1b2-74819255,Hs6st1-74819258,Ppp2r5b-74819327,Lrrn2-74819328,Tro-74819332,Arl2-74819344,Lpin1-74819460,Gbas-74819681,Tubb2a-74819689,Chst12-74881144,Epdr1-74881156,Lancl1-74881159,Atp1a3-74881263,Zdhhc7-74881264,Penk-74881286,Pptc7-74881503,Slc35e2-74881514,Actb-74881516,Atrx-74881733,Bap1-74881827,Plekhg5-74881855,Cops4-74882166,Creg2-74882195,Fam50a-74882206,Tmem131-74882216,Dos-74882515,Elovl1-74882527,Fa2h-74882584,Rap1gap2-74882606,Mfn2-74882657,Hecw1-74882685,Pfdn4-74882686,Ppp2r2c-74882698,Prkdc-74882717,Psmd13-74882718,Rpl15-74882810,Rpl21-74882831,Scd3-74882915,Sf3a2-74882916,Slc2a1-74882936,Slitrk1-74882937,Usp22-74957911,Vdac1-74957912,6720401G13Rik-74958576,Sned1-74958587,8030498B09Rik-74958606,AI852640-74958645,Nat8l-74958656,Gm22-74988274,Rtl1-74988325,Cyb5r1-74988452,Aacs-74988454,Arl4c-74988455,Rnaset2b-74988459,Atg3-74988519,Ccni-74988529,Eif1ax-74988539,Psmb2-74988552,Numa1-74988615,Klk6-74988616,Rab12-74988626,Adcyap1r1-74988667,Ttyh3-74988711,Nfic-74988734,Tcea2-74988737,Ubtf-74988738,Zfhx4-74988739,Kansl3-74988741,5730409E04Rik-74988752,Lonrf2-74988755,LOC381742-74988756,Ndst3-75041473,Slc36a1-75041491,Srm-75041563,A230097P14Rik*-75042236,A530057D15Rik*-75042238,Cdkl5-75042239,Nrxn3-75042240,Tomm34-75042253,Glg1-75042254,Lrrc16a-75042256,Tk2-75042260,Qdpr-75042261,Acsl3-75042266,Nop10-75042268,Lcat-75042269,Stard9-75043136,Tceb3-75043141,Slc38a1-75043149,Prkacb-75043158,Polk-75077171,Tox3-75077172,Bnip3-75077193,Dpp6-75077203,Oprl1-75077232,St6galnac3-75077242,Gprin1-75077243,Hdac7-75077262,Rarres2-75077281,Mt3-75079775,9530085C10Rik*-75080269,Pde4d-75080279,Arhgap26-75080997,Robo2-75080998,LOC544975-75144616,Nme1-75144617,Tspan2-75144618,Cacybp-75144703,Pip4k2a-75146004,Mpnd-75146005,Rpp25-75146006,Nrn1-75147760,Igsf9b-75147761,Nos1-75147762,Haghl-75259440,Grik5-75551459,Gria2-75551462,P2rx6-75551463,Vat1l-75650860,Spp1-75651180,Eif1b-75651231,Arl6ip5-75651232,Ppap2b-75749384,Abcb6-75749413,Efr3a-75749772,Parm1-75749783,Scg5-75773511,Leprot-75773649,Tnni1-75774109,Sh3bp4-75774110,Npc2-75774115,Rpn1-75774675,Gdap1l1-75774676,Nucb2-75774683,Dync1li1-75774684,Pcdh1-75934527,Cyp51-75934914,Capns1-75934915,Ank-75934916,Rpl32-75934920,Pak7-75988567,Tagln3-75988633,Smarca2-76085747,Sphkap-76085749,Ckm-76115727,Got2-76115728,Psme1-76115739,Prdx5-76115740,Slc9a6-76115744,Nfxl1-76135740,Deptor-76135830,Serinc5-77278973,Slc9a7-77278977,Pdgfrb-77278981,Atpaf1-77280419,Arrdc3-77280426,Coro6-77280432,Atp2b1-77280449,Adcy8-77280540,E330014M11Rik*-77280559,Hcn1-77280561,B3gnt1-77332102,Iqsec1-77332673,Mtss1l-77332715,Tmem150c-77340478,Fbxo44-77340498,Osbpl9-77371759,Ndufv2-77371763,Aspa-77371803,Ptprz1-77371825,Cnp-77371841,Zfp280c-77371859,Prkcsh-77413682,Vldlr-77413688,Arf1-77414125,Pea15a-77414654,Usp11-77869130,Apba1-77869854,Gaa-77869861,Inpp5j-77869865,Relt-77869869,Psg16-77887858,Csdc2-77887884,Slc44a1-77925099,Cnp-79488913,Tcf4-79488927,Anxa5-79488933,Cdh13-79490066,Apoe-79490110,Pfkp-79490112,Clu-79490114,Cldn5-79490120,Fgf1-79556599,Kif5a-79556603,Aldoc-79556636,Pvr-79556654,Calb2-79556662,Uchl1-79556674,Grin1-79556694,Trap1-79556700,Fgf12-79567499,Mtmr7-79567753,Arpp21-79567762,Wnt7b-79567815,Cdh8-79568026,Efr3a-79568028,Sod1-79587726,Fgfr1-79588290,Dtnbp1-79588292,Grik1-79589522,Sema3a-79591337,Cntn3-79591567,L1cam-79591595,Cnr1-79591675,App-79591705,Ctnnb1-79591729,Foxb1-79908799,Limk1-79908802,Snca-79908848,Itfg1-112194079,Park7-112194293,Crlf3-112195365,Nfyc-112197140,Eno2-112197625,Esyt1-112202410,Mbp-112202838,P2ry12-112203915,Grip2-112646245,Ap2b1-112648612
206,939,58,33,22,1,1,0.10176357,0.053926617,0.15607408,0.04159689,0.08709731,0.068007044,0.07846587,0.15874524,0.08826365,0.15533316,0.047010105,0.09622618,0.07044915,0.068569005,0.12583722,0.06877718,0.10302815,0.1266707,0.03747562,0.071559556,0.108509906,0.082973376,0.15113968,0.09889432,0.01708393,0.0899755,0.04771116,0.032306135,0.12528895,0.030980855,0.052564185,0.10298104,0.1443094,0.14127205,0.11895167,0.036144905,0.12848653,0.09819042,0.014589142,0.050756566,0.017710015,0.017644988,0.016449757,0.05476288,0.05465873,0.074165925,0.10322143,0.04270767,0.0154968845,0.008241162,0.011085387,0.06744084,0.032575376,0.008698176,0.033882108,0.103865005,0.023708276,0.028766517,0.09130517,0.15762503,0.09913087,0.10269714,0.015853904,0.016628802,0.03291028,0.059120025,0.05567825,0.02824086,0.023801858,0.014526274,0.08052637,0.06048857,0.027571393,0.053052966,0.071017556,0.01633013,0.1679466,0.031709027,0.04739486,0.019027375,0.009855485,0.03527224,0.055926435,0.007847303,0.02442879,0.03342814,0.069607235,0.024688914,0.048262708,0.029064743,0.032404102,0.019589676,0.05499216,0.004815311,0.13782965,0.0808506,0.06454414,0.043090794,0.1040736,0.055425636,0.056683175,0.14285032,0.035540145,0.0143896965,0.10638263,0.066430956,0.04471625,0.08419474,0.0151881995,0.03211296,0.05017862,0.04510044,0.07981845,0.07240563,0.07567613,0.01774041,0.05967159,0.012348477,0.061721463,0.051799163,0.04395208,0.0810672,0.029540915,0.08460176,0.013756003,0.01956781,0.013469317,0.042432047,0.02885682,0.023626713,0.030714544,0.015028614,0.0155607285,0.07784319,0.052204974,0.06769107,0.008335875,0.076553345,0.026693799,0.025289789,0.06588905,0.060938105,0.031776626,0.06206854,0.020923575,0.0683848,0.06309189,0.012513956,0.05198464,0.07181066,0.042847604,0.018554857,0.02484197,0.07112999,0.019832622,0.04254259,0.0077210073,0.050269127,0.079097174,0.026761943,0.02697529,0.08511131,0.028914953,0.016754482,0.03952179,0.11388186,0.06485402,0.09269503,0.022034451,0.0781021,0.06519828,0.09195384,0.07814231,0.059445906,0.083760165,0.0077540646,0.01818081,0.14108182,0.04755361,0.072019294,0.012162239,0.06392153,0.07061094,0.046623588,0.03247383,0.1314239,0.030892178,0.004733423,0.011934673,0.0396159,0.0233022,0.05197978,0.0064511388,0.058454897,0.017787354,0.032648545,0.015688596,0.07445293,0.044903193,0.010385791,0.08892232,0.02496207,0.027479213,0.061820917,0.024554864,0.0697248,0.019227259,0.0347452,0.110408455,0.07506777,0.0381212,0.050448526,0.06776162,0.06474443,0.07158134,0.07858998,0.043302026,0.0299673,0.12473213,0.036402985,0.07462203,0.11009488,0.04862651,0.034685627,0.036745045,0.017830487,0.040105443,0.01109433,0.03584939,0.05221216,0.008572082,0.029525865,0.07359279,0.018563215,0.029619304,0.013855449,0.071771,0.037847936,0.029934738,0.062394395,0.06974181,0.028386272,0.050367866,0.034734648,0.031320665,0.016357018,0.014247889,0.030893194,0.010774675,0.03214292,0.055786263,0.09461279,0.07932269,0.11715649,0.070740946,0.011664251,0.044206988,0.047846407,0.040115487,0.03826599,0.12662944,0.023232259,0.0057574622,0.010687842,0.0052133184,0.0581673,0.028214693,0.037103627,0.06626592,0.00988843,0.06191736,0.018298518,0.003711867,0.05497821,0.051849015,0.027966678,0.014521982,0.04566841,0.10977451,0.026336472,0.057470974,0.04245584,0.12263553,0.07959085,0.08834813,0.022257801,0.11015242,0.05446096,0.054954074,0.037617415,0.061319176,0.102381,0.016254772,0.017445825,0.050816383,0.016140167,0.12833649,0.054764926,0.024911731,0.04274572,0.023631942,0.023714771,0.059167348,0.06651475,0.034955926,0.030027702,0.05790674,0.005890222,0.037307873,0.053453237,0.027047338,0.017526826,0.016540375,0.075970195,0.07517891,0.059805706,0.0168332,0.039660655,0.021387374,0.021026623,0.040414166,0.09173343,0.0055250493,0.027942417,0.120162584,0.01112803,0.12600295,0.05995748,0.10621881,0.094081745,0.05258513,0.018653493,0.02217934,0.084057815,0.04135933,0.034144856,0.07472627,0.055588253,0.014823345,0.05684163,0.022038763,0.057916056,0.07353541,0.078409195,0.010835212,0.053495437,0.108835176,0.03242441,0.03513642,0.04945687,0.041176572,0.14060959,0.02819855,0.10467641,0.056149844,0.0493094,0.10415516,0.02625228,0.10984985,0.07283504,0.1052431,0.020812737,0.019456837,0.013136337,0.085932456,0.039024614,0.03475084,0.014865329,0.010115238,0.0121005485,0.09304182,0.06163527,0.0047197426,0.011410249,0.025470398,0.07414569,0.030487543,0.028925229,0.034372743,0.04919817,0.031635534,0.019676208,0.011557497,0.010735773,0.03788546,0.088882394,0.05125403,0.016077597,0.053138275,0.06912783,0.06838894,0.014116125,0.057926264,0.041029353,0.029106796,0.09814005,0.06904293,0.09460808,0.0724014,0.08060556,0.049272083,0.033076733,0.13390428,0.016579088,0.036515318,0.060295284,0.01347997,0.0635051,0.06923521,0.092687145,0.05328656,0.07854279,0.012921309,0.038741518,0.12678498,0.10019097,0.030528683,0.046279784,0.024089642,0.067453966,0.06433647,0.052880857,0.06734028,0.12702234,0.043715335,0.08639419,0.045973025,0.08407545,0.011385005,0.07380995,0.008356837,0.00658641,0.15144551,0.027209956,0.010085753,0.033163317,0.035297975,0.024688289,0.045005884,0.042774826,0.09130215,0.0073520066,0.037863247,0.08284242,0.058014587,0.013182087,0.007671131,0.07417267,0.0041276063,0.025190454,0.058148373,0.018012093,0.11867639,0.015940927,0.018564058,0.06451548,0.054234907,0.10459363,0.026946371,0.011408449,0.15658964,0.036193065,0.0925469,0.013745609,0.061175235,0.002557687,0.0053996765,0.028011855,0.010228853,0.0133867385,0.061957568,0.040969115,0.018758178,0.019717451,0.019471273,0.030102938,0.059501488,0.028395338,0.04853916,0.04739542,0.09250683,0.008546684,0.009713744,0.04280539,0.04935672,0.024404328,0.013897975,0.026475787,0.020653008,0.041347485,0.062408037,0.018849172,0.045053944,0.040518314,0.05483561,0.022936914,0.07221592,0.13701399,0.09465205,0.007982612,0.004436844,0.015403068,0.047461677,0.042932987,0.053501144,0.04197319,0.010480375,0.0966128,0.13364805,0.048115328,0.008074308,0.02301989,0.022822296,0.016170634,0.04137455,0.1489995,0.008884356,0.014730299,0.023782704,0.009354898,0.04882234,0.07132511,0.019202566,0.082682386,0.03704657,0.014002927,0.05681303,0.029364077,0.012809992,0.08447803,0.053066283,0.088285826,0.008635161,0.053839356,0.028369507,0.021747565,0.08937837,0.013735583,0.012022211,0.04049366,0.031036682,0.12958355,0.01033668,0.015105863,0.010087089,0.056184694,0.071529835,0.052793324,0.013473478,0.074043356,0.039021734,0.07484918,0.1290893,0.099786766,0.04773556,0.0035464575,0.09384229,0.11988941,0.03324591,0.068667546,0.113404475,0.015035714,0.069505304,0.05995025,0.045450304,0.008440091,0.04233359,0.038855538,0.011643718,0.06691843,0.019066907,0.032551974,0.04736532,0.0065523596,0.10633385,0.019523447,0.06842992,0.042509902,0.035483096,0.027775038,0.03798237,0.035550125,0.10776017,0.02161032,0.005346358,0.111984305,0.017111344,0.023223847,0.015074689,0.072729774,0.029915776,0.026990654,0.0100664385,0.096584685,0.021238064,0.028174572,0.08322029,0.040544514,0.05994211,0.1238636,0.02558083,0.033847198,0.02362635,0.07906282,0.11562249,0.10927526,0.024860188,0.09802281,0.09237017,0.11003852,0.11408277,0.027752569,0.14982302,0.09745042,0.041666027,0.07307148,0.03963075,0.04493492,0.028412504,0.012422482,0.048294798,0.09591588,0.048339367,0.051841352,0.014015519,0.0048377896,0.022335112,0.036133204,0.038889736,0.16210434,0.0750137,0.02984648,0.067810684,0.016690314,0.07200527,0.069438264,0.0054671136,0.02845378,0.12359693,0.040289942,0.121900074,0.006303397,0.022581164,0.013200452
