voxel_number,Structure-ID,X,Y,Z,cluster_4,cluster_6,cluster_8,cluster_13,Atp6v1b2-129,Car8-191,Ndn-688,Rnf149-898,Son-996,Bhlhe22-1162,Synj1-1287,Snap25-1854,Vdac2-1888,Chga-2093,Senp2-276274,Phyhipl-544326,Gpm6b-544520,Cntnap2-544712,Atxn10-544899,Clptm1-544901,Rap1gds1-654924,Gabarapl1-654925,Ugt8a-655116,Oxct1-655499,Atp6v1e1-655501,Uqcrc2-655502,Serinc1-67752306,Matr3-67752309,Gipc1-67755429,Nde1-67779875,Clic1-67809267,Sgsm3-67870081,Pfkm-67870466,Nfs1-67870467,Rnf10-67936005,BC005624-67936203,Eef2-67936204,Itm2c-67936207,Pcbp4-67936208,Sqle-70231996,Ache-70301082,Nrxn1-70301083,Rapgef5-70301084,Hmbox1-70301273,Sgpp2-70301275,Rps6ka2-70301276,Spp1-70436740,Slc7a14-70436744,Nipal3-70436746,Tmem132a-70436749,Heatr5b-70560265,Ank1-70560276,S100a10-70560277,Gpr165-70560278,Cacnb3-70560340,Chrm2-70560343,Gabra3-70562043,Kcnq3-70562114,Tspan15-70612725,Extl2-70613979,Ctbp2-70615583,Abcd2-70616004,Tuba4a-70616005,Prkar1b-70616006,Lrrc49-70634108,Fbxo21-70634119,Dusp18-70634129,Ttc39b-70634139,Tesc-70634149,Fam134b-70634224,Csdc2-70634234,Bag2-70634296,Pcgf6-70634297,Spock3-70634298,Fabp5-70634396,Ublcp1-70634406,Nab1-70743878,Pnpo-70743879,Tmem66-70743884,Ttc39c-70743885,Gprasp1-70743888,Dlat-70743896,Zmynd11-70743906,Elmo1-70743907,Stxbp6-70744323,Atp11b-70744324,Osbpl6-70744325,Dnaja4-70744391,Abhd3-70744514,Stk32c-70744516,Sdcbp-70744518,Usp46-70805955,Ivns1abp-70813898,Akr1b3-70813922,Kctd9-70813924,Parvg-70813925,Tppp3-70813926,Cdc42ep1-70814345,Ckb-70927826,Stx12-70928169,Dbn1-70928198,Car4-70928238,Gap43-70928270,Alcam-70928271,Pea15a-70928292,Rtn1-70928293,3632451O06Rik-70928306,Rps12-70928395,Endod1-71015195,Tmeff2-71015807,1110008P14Rik-71015816,Pdia3-71015817,Rbm19-71016585,Stmn1-71016595,Fstl1-71016596,Setd7-71016630,Bcat1-71016665,Camk2d-71016676,Dhcr24-71016721,Sez6-71063725,Prosapip1-71064051,Rfk-71064080,Ppp1r9a-71064176,Col11a1-71064195,Synj2-71064267,Gria3-71247616,Grik2-71247618,Grm4-71247631,Ryr1-71247657,Egr1-71247672,Pou6f2-71249067,Ube2ql1-71249083,Rassf8-71249739,Mical2-71249740,Krt222-71249742,Fam5b-71249743,Ppp4r4-71249744,Ahsa2-71358552,Rasgef1b-71358553,Cd200-71358579,Tmem108-71358589,Dnajc6-71358627,Trib2-71587811,Cacna1g-71587822,Car10-71587832,Vwa5b2-71587835,Dlk1-71587885,Kcnc3-71670481,Large-71670483,Lgi1-71670484,Lgi2-71670485,Loxl2-71670486,Inpp5j-71670686,Tmem25-71670700,Tmem163-71670711,Ankrd50-71670721,Gm196-71670725,Hapln4-71717078,Kifc3-71717081,Mest-71717082,Pmfbp1-71717105,Fam190a-71717144,Olfm2-71717155,Galntl1-71717305,Sh3bgrl2-71717686,Dnajb1-71836748,Spon1-71836797,Zfp536-71836801,Cib2-71836803,Tmx2-71836805,Pip5k1c-71836809,Acsl6-71836810,Zfand2b-71836831,BC018242-71836832,Trp53bp1-71836834,Ppp2ca-71836836,Acat1-71836840,Plekhb1-71836842,Atp1a1-71836844,Adamts4-71836845,Arhgap12-71836846,Gprc5b-71836881,Pak3-71836887,Maged2-71836892,Gjd2-71836902,Ehd3-71836903,Tmem106b-71920509,Wscd1-71920517,Zeb2-71924066,Vgf-71924165,Gm1399-71924184,Utp14b-71924249,Fam167a-71924279,Ncald-71924321,Scrg1-71924331,Sgtb-71924341,Dlgap1-71924386,Uqcrfs1-71924399,LOC270764-71924481,Gpr171-72007564,Il34-72007750,Erp29-72007751,Sulf2-72007935,Kazn-72007937,Gas6-72008122,Cgnl1-72008123,Plcb4-72008304,Coro2b-72077454,Schip1-72077455,Abat-72079931,Tbc1d9-72079987,Mtch2-72080084,Nap1l5-72080123,Eps15-72080144,Appl2-72080165,Trnp1-72080175,Slc9a1-72080207,Gsn-72081395,Sncg-72081426,Scarb2-72081482,Rps19-72081492,Prrt3-72081547,Gnao1-72081553,Kcng4-72081560,Cygb-72103830,Car2-72103831,Nell2-72103854,Sv2b-72104171,Dpp10-72104183,Psd-72128746,Cux2-72128748,Zfp385b-72128752,Vstm2b-72128753,Ttll7-72128755,Mmp16-72129244,Tsfm-72129246,Hs6st2-72129255,Ufm1-72129283,Tshz1-72129289,Oxr1-72129295,Chd5-72283806,Gabra1-72340131,Kcnj3-72340132,Miat-72340194,Amph-72340233,C230009H10Rik-72472761,Cotl1-72472769,Cpeb1-72472770,Tnks-72472775,Ccdc109a-72472776,D430041D05Rik-72472777,Ddr1-72472787,Galnt14-72472804,Gfra2-72472805,Gnai1-72472806,Hcn2-73512185,TC1410973-73512191,Nefl-73512198,Rnd2-73512201,Rgs17-73512204,Psmc6-73512205,LOC434631-73512348,Aldoc-73512352,Slc8a1-73521807,Tmsb10-73521810,Sgsm1-73521821,Tmem65-73592537,Myo5b-73592538,Ntng2-73615803,Pacs2-73635816,Fndc5-73635989,Scrt1-73636035,Ablim2-73636039,Adarb1-73636040,Pcdh17-73636095,Htr2c-73636098,Kcnh1-73636099,Agpat4-73718048,Scg3-73718057,Cpne6-73769322,Timp3-73769324,Btbd11-73769325,Pnkd-73769326,Necab3-73771235,Sparc-73788443,Zcchc12-73817424,Nefm-73817434,Tspyl2-73817931,Ube2k-73817935,Tdrd3-73817944,Rufy3-73817983,Ssx2ip-73817985,St8sia1-73907494,Chrm1-73907497,Prpf38b-73907503,Adamtsl3-73925720,Slc35d3-73929607,Stim2-73929869,Syn2-73929870,Ahcyl2-73929896,Tmem130-73930834,Camkk1-73930840,Pdcd4-73931413,LOC329302-73931420,Clmn-73931626,Cdr2-73992716,Cnnm1-73992930,Cntnap1-73992931,Gpc1-73994669,Osbpl5-73997146,Pam-73997147,Dock10-74047443,Astn2-74047748,Serpine2-74047768,Slc25a10-74047855,Kcnb1-74047856,Meis1-74047866,D16H22S680E-74047888,Cd34-74047898,Hspa12a-74047899,2810405K02Rik-74047901,Btrc-74047905,Hsdl2-74047906,Setd3-74047910,Pi4k2a-74047913,Atp6v1d-74047915,Glo1-74047916,Azin1-74047917,Glul-74047918,Pacsin2-74047920,Podxl2-74047921,Ppp1r9b-74271623,Chchd2-74272036,Mtap2-74272037,Scrn1-74357551,Rgs5-74357571,Mapk11-74357574,Cryab-74357575,Soat2-74425515,Atat1-74425517,Dynlt3-74425518,Fasn-74425543,Zdhhc9-74425545,Ilf3-74425549,Elovl6-74425551,Flot2-74511805,Kif5c-74511818,Daam2-74511880,Adcyap1-74511882,Rgs4-74511884,Sorl1-74511924,Serpinb1c-74511967,Tmem145-74511987,Rims3-74512027,Ubash3b-74581370,LOC434002-74581371,Cnnm2-74581378,Hsbp1-74581381,Darc-74581383,Pltp-74581394,Sh3gl2-74581397,Palm2-74581441,Pex5l-74581447,Odc1-74583117,Eid1-74583118,Prkar2b-74583119,Slc4a2-74583129,Hist3h2a-74583150,Sirpa-74583151,Arhgap33-74583174,Ube2h-74583203,Gpd1-74586667,Nav2-74641113,Osbpl8-74641162,Dnm3-74641219,Cox6c-74641307,Zfhx3-74641308,Gpr17-74641313,Rab27b-74641314,Atp6v1a-74641315,Pcyt1b-74641319,Impa1-74641325,Tspan5-74657928,Pfkfb3-74657950,Msh2-74657951,Ralb-74657981,Apba1-74658000,Atp13a5-74658053,Adap1-74658055,Mtmr6-74658087,Nt5m-74658088,Kifc5b-74658089,Gldc-74658091,Csnk1a1-74658110,Gpr162-74658160,Sptlc2-74658175,Micu1-74658238,Exoc4-74658239,Pex13-74658240,P4hb-74658245,Tppp-74724775,Psmd11-74743282,Ptpn5-74743293,Tom1l2-74749970,Trim37-74749996,Ube4b-74750010,Sparcl1-74750016,Sc4mol-74750020,Srp14-74750021,Epb4.1l1-74750065,Sorcs1-74800882,Ptdss1-74800904,Phyh-74800914,Ndufs2-74818622,Ccdc91-74818623,Hdlbp-74819232,4933403F05Rik-74819246,Wdr47-74819248,Scd2-74819250,Atp1b2-74819255,Hs6st1-74819258,Ppp2r5b-74819327,Lrrn2-74819328,Tro-74819332,Arl2-74819344,Lpin1-74819460,Gbas-74819681,Tubb2a-74819689,Chst12-74881144,Epdr1-74881156,Lancl1-74881159,Atp1a3-74881263,Zdhhc7-74881264,Penk-74881286,Pptc7-74881503,Slc35e2-74881514,Actb-74881516,Atrx-74881733,Bap1-74881827,Plekhg5-74881855,Cops4-74882166,Creg2-74882195,Fam50a-74882206,Tmem131-74882216,Dos-74882515,Elovl1-74882527,Fa2h-74882584,Rap1gap2-74882606,Mfn2-74882657,Hecw1-74882685,Pfdn4-74882686,Ppp2r2c-74882698,Prkdc-74882717,Psmd13-74882718,Rpl15-74882810,Rpl21-74882831,Scd3-74882915,Sf3a2-74882916,Slc2a1-74882936,Slitrk1-74882937,Usp22-74957911,Vdac1-74957912,6720401G13Rik-74958576,Sned1-74958587,8030498B09Rik-74958606,AI852640-74958645,Nat8l-74958656,Gm22-74988274,Rtl1-74988325,Cyb5r1-74988452,Aacs-74988454,Arl4c-74988455,Rnaset2b-74988459,Atg3-74988519,Ccni-74988529,Eif1ax-74988539,Psmb2-74988552,Numa1-74988615,Klk6-74988616,Rab12-74988626,Adcyap1r1-74988667,Ttyh3-74988711,Nfic-74988734,Tcea2-74988737,Ubtf-74988738,Zfhx4-74988739,Kansl3-74988741,5730409E04Rik-74988752,Lonrf2-74988755,LOC381742-74988756,Ndst3-75041473,Slc36a1-75041491,Srm-75041563,A230097P14Rik*-75042236,A530057D15Rik*-75042238,Cdkl5-75042239,Nrxn3-75042240,Tomm34-75042253,Glg1-75042254,Lrrc16a-75042256,Tk2-75042260,Qdpr-75042261,Acsl3-75042266,Nop10-75042268,Lcat-75042269,Stard9-75043136,Tceb3-75043141,Slc38a1-75043149,Prkacb-75043158,Polk-75077171,Tox3-75077172,Bnip3-75077193,Dpp6-75077203,Oprl1-75077232,St6galnac3-75077242,Gprin1-75077243,Hdac7-75077262,Rarres2-75077281,Mt3-75079775,9530085C10Rik*-75080269,Pde4d-75080279,Arhgap26-75080997,Robo2-75080998,LOC544975-75144616,Nme1-75144617,Tspan2-75144618,Cacybp-75144703,Pip4k2a-75146004,Mpnd-75146005,Rpp25-75146006,Nrn1-75147760,Igsf9b-75147761,Nos1-75147762,Haghl-75259440,Grik5-75551459,Gria2-75551462,P2rx6-75551463,Vat1l-75650860,Spp1-75651180,Eif1b-75651231,Arl6ip5-75651232,Ppap2b-75749384,Abcb6-75749413,Efr3a-75749772,Parm1-75749783,Scg5-75773511,Leprot-75773649,Tnni1-75774109,Sh3bp4-75774110,Npc2-75774115,Rpn1-75774675,Gdap1l1-75774676,Nucb2-75774683,Dync1li1-75774684,Pcdh1-75934527,Cyp51-75934914,Capns1-75934915,Ank-75934916,Rpl32-75934920,Pak7-75988567,Tagln3-75988633,Smarca2-76085747,Sphkap-76085749,Ckm-76115727,Got2-76115728,Psme1-76115739,Prdx5-76115740,Slc9a6-76115744,Nfxl1-76135740,Deptor-76135830,Serinc5-77278973,Slc9a7-77278977,Pdgfrb-77278981,Atpaf1-77280419,Arrdc3-77280426,Coro6-77280432,Atp2b1-77280449,Adcy8-77280540,E330014M11Rik*-77280559,Hcn1-77280561,B3gnt1-77332102,Iqsec1-77332673,Mtss1l-77332715,Tmem150c-77340478,Fbxo44-77340498,Osbpl9-77371759,Ndufv2-77371763,Aspa-77371803,Ptprz1-77371825,Cnp-77371841,Zfp280c-77371859,Prkcsh-77413682,Vldlr-77413688,Arf1-77414125,Pea15a-77414654,Usp11-77869130,Apba1-77869854,Gaa-77869861,Inpp5j-77869865,Relt-77869869,Psg16-77887858,Csdc2-77887884,Slc44a1-77925099,Cnp-79488913,Tcf4-79488927,Anxa5-79488933,Cdh13-79490066,Apoe-79490110,Pfkp-79490112,Clu-79490114,Cldn5-79490120,Fgf1-79556599,Kif5a-79556603,Aldoc-79556636,Pvr-79556654,Calb2-79556662,Uchl1-79556674,Grin1-79556694,Trap1-79556700,Fgf12-79567499,Mtmr7-79567753,Arpp21-79567762,Wnt7b-79567815,Cdh8-79568026,Efr3a-79568028,Sod1-79587726,Fgfr1-79588290,Dtnbp1-79588292,Grik1-79589522,Sema3a-79591337,Cntn3-79591567,L1cam-79591595,Cnr1-79591675,App-79591705,Ctnnb1-79591729,Foxb1-79908799,Limk1-79908802,Snca-79908848,Itfg1-112194079,Park7-112194293,Crlf3-112195365,Nfyc-112197140,Eno2-112197625,Esyt1-112202410,Mbp-112202838,P2ry12-112203915,Grip2-112646245,Ap2b1-112648612
535,773,62,28,26,0,0,0,0,0.10913006,0.04478603,0.1231193,0.04729815,0.060316376,0.03231108,0.09604937,0.16234799,0.06681208,0.13366178,0.061056994,0.0921407,0.03987334,0.07715565,0.11593964,0.07347564,0.1268306,0.16579336,0.03758672,0.082815155,0.11994674,0.10341643,0.16130535,0.14752705,0.03151954,0.058449537,0.06845475,0.064529605,0.12306422,0.05882214,0.09286885,0.124841854,0.14963779,0.15095678,0.12331352,0.05408067,0.12452598,0.0904491,0.012063852,0.06098757,0.012825473,0.014174247,0.040461753,0.07140993,0.066692345,0.070036426,0.13566887,0.04175901,0.033336937,0.013993377,0.015440792,0.049328018,0.03609023,0.020537345,0.05037393,0.107322566,0.03780884,0.021777852,0.08339948,0.14521591,0.10132382,0.10769339,0.006716311,0.022460535,0.08194352,0.05724966,0.079588525,0.027332854,0.022596726,0.023229808,0.080523334,0.041757755,0.02143378,0.0636072,0.08471314,0.01998088,0.14210309,0.07599448,0.047956236,0.02108553,0.01807867,0.046987303,0.061922822,0.036264576,0.045523997,0.040035013,0.05708515,0.020414693,0.04404373,0.03818025,0.06128607,0.031987216,0.107064046,0.0033255878,0.12689173,0.088193744,0.089279726,0.047954753,0.11742394,0.060914136,0.081240535,0.15642574,0.039421592,0.020264227,0.08917716,0.06926349,0.042884156,0.083245724,0.032103416,0.0457276,0.07657351,0.038190443,0.112089776,0.066472754,0.0824651,0.036849596,0.03787794,0.01815551,0.058876548,0.03631786,0.040114913,0.062164113,0.042864658,0.060592543,0.04678639,0.015229079,0.012522084,0.04618356,0.04064024,0.05577763,0.037737332,0.012143271,0.016691472,0.06585556,0.03969783,0.077517584,0.013483557,0.097381316,0.02965055,0.021473572,0.060501188,0.06626981,0.022047061,0.07030501,0.032949917,0.07440442,0.06626591,0.026902677,0.044165105,0.07748233,0.046713173,0.020993045,0.030614102,0.0649367,0.02113362,0.056633666,0.013812362,0.060906947,0.103436865,0.032758884,0.035445556,0.06605614,0.045353547,0.019056747,0.06951334,0.12269503,0.062385272,0.09971528,0.025570763,0.09948964,0.079943575,0.06402688,0.07317654,0.053581685,0.088846676,0.015719892,0.045483295,0.12817626,0.053086028,0.09141722,0.015497892,0.04355948,0.056134354,0.05719674,0.03907115,0.13228995,0.03375827,0.009168882,0.027781751,0.06799167,0.029187284,0.025531236,0.019679893,0.08634646,0.013638342,0.050368886,0.016764708,0.123921886,0.053900875,0.020207753,0.08167576,0.037900835,0.051601455,0.07630868,0.06302893,0.098034434,0.047711954,0.03000097,0.08195195,0.0786577,0.032503724,0.067256495,0.09294626,0.06565394,0.07811971,0.08083401,0.05254783,0.038037606,0.111093834,0.054977223,0.08630701,0.096788265,0.04504559,0.05605826,0.066022724,0.039621662,0.04056258,0.04326216,0.036706977,0.04581249,0.0197923,0.02285842,0.069967955,0.01303186,0.04584562,0.020465855,0.10712305,0.04320397,0.024522962,0.06294556,0.08816268,0.020943005,0.0376192,0.010100906,0.04111882,0.03514692,0.040344533,0.029123995,0.014501767,0.048128966,0.051771984,0.12211429,0.12589361,0.16710003,0.034125466,0.044960257,0.053875767,0.07564283,0.059793767,0.0625714,0.09581435,0.017081855,0.022827465,0.038996216,0.041128803,0.05401418,0.04912989,0.014409927,0.07477969,0.020880448,0.031938273,0.03218115,0.0062790415,0.06254917,0.094670735,0.07591588,0.034459226,0.064449154,0.09995037,0.009822518,0.057255443,0.033565518,0.11044497,0.09371349,0.06621415,0.013999885,0.14136377,0.065648146,0.068851024,0.050901603,0.065140925,0.09174644,0.027772253,0.028921235,0.08860569,0.03711376,0.12884809,0.0809565,0.030054543,0.05991735,0.018475631,0.017791757,0.059775908,0.042919133,0.067669325,0.027518297,0.049082782,0.0044415304,0.027348094,0.036284745,0.0443804,0.017614365,0.019107256,0.06829273,0.040895853,0.08377742,0.047316603,0.057519548,0.04820748,0.03438837,0.052388113,0.09473917,0.017071607,0.040474154,0.12177577,0.035718676,0.119476914,0.06666545,0.10004234,0.10023343,0.05045696,0.014804152,0.031667072,0.07368499,0.07468916,0.05591369,0.06917282,0.053690437,0.040129438,0.097205035,0.018718747,0.08585557,0.08413627,0.071249485,0.010480702,0.053168233,0.09800055,0.024595764,0.032637566,0.030731475,0.049641684,0.14052856,0.022374952,0.10661877,0.061453518,0.065120205,0.114123456,0.03708085,0.12977752,0.06995713,0.10404861,0.020119695,0.027347349,0.044839766,0.090770654,0.051995713,0.057947267,0.014311084,0.015532556,0.02728043,0.104242824,0.09649262,0.024733888,0.012522679,0.03240189,0.08785179,0.034340538,0.04635766,0.022645606,0.052318912,0.037025873,0.043173663,0.041479047,0.0102232,0.05092357,0.06735752,0.036097124,0.060462475,0.04227159,0.04755748,0.089671016,0.016899092,0.05634199,0.047031637,0.025286317,0.10756422,0.051478714,0.10209144,0.08131125,0.10110351,0.026637772,0.046648208,0.105734274,0.052457523,0.052407496,0.06310608,0.02484992,0.11087139,0.07748194,0.110855654,0.0371254,0.1003046,0.015792137,0.047432292,0.115396455,0.10030728,0.034908287,0.0854969,0.06326081,0.07741863,0.057157386,0.055638455,0.085792385,0.16258553,0.073371,0.086528294,0.0638536,0.11984384,0.0051777293,0.039705157,0.014204214,0.005581385,0.15401752,0.054887254,0.01841744,0.026666312,0.037219975,0.024033057,0.07504127,0.03994029,0.07712208,0.010218922,0.03449245,0.058187675,0.050799474,0.014230649,0.011584197,0.08194189,0.01205291,0.034692917,0.059750013,0.016923644,0.1203652,0.031307217,0.02339517,0.06726964,0.078125596,0.13313645,0.041852564,0.03013416,0.16291292,0.032888908,0.11555256,0.007673459,0.045060072,0.019963419,0.012458472,0.0421687,0.008822942,0.024182042,0.052517653,0.06343344,0.043933675,0.028065996,0.018244123,0.032925826,0.0605663,0.023203036,0.05412442,0.069568306,0.10899107,0.013400277,0.025413835,0.047473684,0.09242964,0.030286632,0.02682891,0.041542213,0.022705553,0.04920734,0.06046061,0.034381695,0.07128171,0.033418186,0.07804836,0.02197283,0.06657182,0.119381495,0.12789994,0.02776385,0.013985366,0.012198765,0.058421724,0.060164567,0.06250737,0.038622573,0.019009108,0.11523075,0.14215161,0.05557094,0.010441135,0.03466177,0.025523135,0.038479924,0.05260415,0.13274217,0.009789836,0.010325359,0.015646243,0.0028602362,0.051261317,0.077287145,0.030155092,0.07876055,0.051698774,0.012337999,0.022024797,0.034842312,0.016396647,0.09818231,0.067396656,0.08691484,0.018720793,0.11573374,0.036501702,0.015165804,0.07168796,0.029185401,0.019980345,0.033298533,0.026400616,0.12815914,0.011160107,0.035162847,0.008086055,0.06865936,0.105194874,0.06651312,0.016640456,0.060631283,0.039337672,0.09615651,0.11393029,0.09322399,0.06435163,0.0046312404,0.08767322,0.10391922,0.028148986,0.07408408,0.10617954,0.025588764,0.064385824,0.05057209,0.04724485,0.02010818,0.04032066,0.03534534,0.009711929,0.06016128,0.013286369,0.033019632,0.08538808,0.0072708894,0.11337742,0.044946287,0.06251177,0.049959756,0.049908545,0.029430088,0.046721783,0.06292739,0.12497273,0.022728179,0.010030129,0.11163008,0.018531317,0.03248409,0.012441937,0.09040116,0.07849357,0.034053702,0.019503087,0.09789974,0.026862387,0.010235657,0.10470536,0.0502141,0.057989776,0.11878966,0.017087527,0.049386714,0.05089737,0.09212491,0.12355476,0.13726196,0.031622857,0.08991603,0.09750938,0.116134785,0.11074978,0.043342594,0.17266701,0.09862764,0.04702239,0.06654659,0.047513284,0.028233321,0.048547383,0.028601747,0.048000067,0.093909636,0.06846323,0.05373395,0.020051727,0.011818758,0.017343238,0.048531458,0.041743573,0.17600724,0.07896774,0.01926377,0.0691919,0.02631714,0.115581445,0.10333952,0.00787847,0.044192825,0.11991313,0.037438747,0.12833394,0.0077298796,0.019682935,0.027879693
